learnerID,learnerProfile,testID,theta,realScore,Timestamp
A090000425,F;S01;9,A090000001,-0.2488697353,0.3597971538,2021-01-08 06:08:25.336946
A090000172,M;S01;9,A090000001,-0.1781607864,0.3963195566,2021-01-08 06:08:25.336946
A090000038,F;S01;9,A090000001,1.0232205336,0.8675261027,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000001,0.1550305595,0.6119985284,2021-01-08 06:08:25.336946
A090000654,F;S01;9,A090000001,0.0467137769,0.5569411047,2021-01-08 06:08:25.336946
A090000543,M;S01;9,A090000001,-0.4821008753,0.2809207772,2021-01-08 06:08:25.336946
A090000400,M;S01;9,A090000001,0.3424122121,0.6867122651,2021-01-08 06:08:25.336946
A090000292,M;S01;9,A090000001,1.2224949001,0.8962695582,2021-01-08 06:08:25.336946
A090000119,M;S01;9,A090000001,-0.0386600275,0.4981941746,2021-01-08 06:08:25.336946
A090000159,M;S01;9,A090000001,-1.0054601071,0.1940485848,2021-01-08 06:08:25.336946
A090000415,F;S01;9,A090000001,0.0060494955,0.5309239617,2021-01-08 06:08:25.336946
A090000629,M;S01;9,A090000001,-0.5659541122,0.2606842344,2021-01-08 06:08:25.336946
A090000058,M;S01;9,A090000001,-0.4588515361,0.2871356684,2021-01-08 06:08:25.336946
A090000369,F;S01;9,A090000001,-0.6357604998,0.246152619,2021-01-08 06:08:25.336946
A090000117,F;S01;9,A090000001,1.0232205336,0.8675261027,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000001,-0.7379523393,0.2280727538,2021-01-08 06:08:25.336946
A090000388,M;S01;9,A090000001,-0.3329421481,0.3263203981,2021-01-08 06:08:25.336946
A090000271,M;S01;9,A090000001,1.0232205336,0.8675261027,2021-01-08 06:08:25.336946
A090000578,M;S01;9,A090000001,0.7433555739,0.809748024,2021-01-08 06:08:25.336946
A090000096,M;S01;9,A090000001,-0.9487703967,0.1999789124,2021-01-08 06:08:25.336946
A090000182,M;S01;9,A090000001,1.0232205336,0.8675261027,2021-01-08 06:08:25.336946
A090000411,M;S01;9,A090000001,-0.0346813157,0.5012519839,2021-01-08 06:08:25.336946
A090000248,M;S01;9,A090000001,-0.3329421481,0.3263203981,2021-01-08 06:08:25.336946
A090000530,M;S01;9,A090000001,0.0256350431,0.5439184295,2021-01-08 06:08:25.336946
A090000413,F;S01;9,A090000001,-0.5616352001,0.2616487681,2021-01-08 06:08:25.336946
A090000200,F;S01;9,A090000001,0.4100010283,0.710735651,2021-01-08 06:08:25.336946
A090000010,M;S01;9,A090000001,0.0416139039,0.553878759,2021-01-08 06:08:25.336946
A090000261,M;S01;9,A090000001,-0.2071495051,0.380110587,2021-01-08 06:08:25.336946
A090000074,F;S01;9,A090000001,1.2224949001,0.8962695582,2021-01-08 06:08:25.336946
A090000104,F;S01;9,A090000001,-1.0054514469,0.1940494473,2021-01-08 06:08:25.336946
A090000199,M;S01;9,A090000001,-0.8756951167,0.2085403144,2021-01-08 06:08:25.336946
A090000464,F;S01;9,A090000001,0.7433555739,0.809748024,2021-01-08 06:08:25.336946
A090000297,F;S01;9,A090000001,-0.6357604998,0.246152619,2021-01-08 06:08:25.336946
A090000050,M;S01;9,A090000001,0.1550305595,0.6119985284,2021-01-08 06:08:25.336946
A090000220,F;S01;9,A090000001,0.617952574,0.776380642,2021-01-08 06:08:25.336946
A090000351,M;S01;9,A090000001,-0.9487703967,0.1999789124,2021-01-08 06:08:25.336946
A090000431,M;S01;9,A090000001,1.0232205336,0.8675261027,2021-01-08 06:08:25.336946
A090000602,M;S01;9,A090000001,-0.5616352001,0.2616487681,2021-01-08 06:08:25.336946
A090000052,M;S01;9,A090000001,-0.2222929196,0.3723661403,2021-01-08 06:08:25.336946
A090000483,M;S01;9,A090000002,-0.8928578898,0.229801634,2021-01-08 06:08:25.336946
A090000046,F;S01;9,A090000002,-0.5530911335,0.3650549698,2021-01-08 06:08:25.336946
A090000196,F;S01;9,A090000002,-0.8928578898,0.229801634,2021-01-08 06:08:25.336946
A090000438,M;S01;9,A090000002,-0.4504913577,0.3885319015,2021-01-08 06:08:25.336946
A090000445,M;S01;9,A090000002,-0.555894169,0.364314893,2021-01-08 06:08:25.336946
A090000421,M;S01;9,A090000002,-0.1247967659,0.4855100366,2021-01-08 06:08:25.336946
A090000018,M;S01;9,A090000002,0.7186925358,0.8159438687,2021-01-08 06:08:25.336946
A090000236,F;S01;9,A090000002,-0.2765642546,0.4329012751,2021-01-08 06:08:25.336946
A090000618,F;S01;9,A090000002,-0.7880661244,0.2544085413,2021-01-08 06:08:25.336946
A090000123,F;S01;9,A090000002,0.7995471587,0.8274720134,2021-01-08 06:08:25.336946
A090000129,M;S01;9,A090000002,-0.0374137546,0.520964257,2021-01-08 06:08:25.336946
A090000087,F;S01;9,A090000002,-0.555894169,0.364314893,2021-01-08 06:08:25.336946
A090000331,M;S01;9,A090000002,0.5493931077,0.7034481302,2021-01-08 06:08:25.336946
A090000040,F;S01;9,A090000002,-1.4553193967,0.1706667615,2021-01-08 06:08:25.336946
A090000053,F;S01;9,A090000002,0.5357637598,0.6998589964,2021-01-08 06:08:25.336946
A090000213,F;S01;9,A090000002,-0.555894169,0.364314893,2021-01-08 06:08:25.336946
A090000474,M;S01;9,A090000002,-0.555894169,0.364314893,2021-01-08 06:08:25.336946
A090000589,M;S01;9,A090000002,0.5357637598,0.6998589964,2021-01-08 06:08:25.336946
A090000081,F;S01;9,A090000002,-0.0216104628,0.5275930636,2021-01-08 06:08:25.336946
A090000361,M;S01;9,A090000002,-1.4553193967,0.1706667615,2021-01-08 06:08:25.336946
A090000512,F;S01;9,A090000002,-0.0216104628,0.5275930636,2021-01-08 06:08:25.336946
A090000026,M;S01;9,A090000002,0.1259614015,0.588543199,2021-01-08 06:08:25.336946
A090000025,F;S01;9,A090000002,-0.8178042448,0.2449957106,2021-01-08 06:08:25.336946
A090000400,M;S01;9,A090000002,0.7995471587,0.8274720134,2021-01-08 06:08:25.336946
A090000084,M;S01;9,A090000002,0.0397572709,0.5534385076,2021-01-08 06:08:25.336946
A090000308,F;S01;9,A090000002,0.7995471587,0.8274720134,2021-01-08 06:08:25.336946
A090000005,F;S01;9,A090000002,0.7186925358,0.8159438687,2021-01-08 06:08:25.336946
A090000339,F;S01;9,A090000002,0.0619268032,0.5626826596,2021-01-08 06:08:25.336946
A090000051,M;S01;9,A090000002,-0.5893421477,0.3544376493,2021-01-08 06:08:25.336946
A090000149,M;S01;9,A090000002,0.7995471587,0.8274720134,2021-01-08 06:08:25.336946
A090000103,M;S01;9,A090000002,0.7995471587,0.8274720134,2021-01-08 06:08:25.336946
A090000267,F;S01;9,A090000002,0.7135873078,0.8146401805,2021-01-08 06:08:25.336946
A090000340,F;S01;9,A090000002,0.7186925358,0.8159438687,2021-01-08 06:08:25.336946
A090000036,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000469,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000372,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000481,M;S01;9,A090000003,-0.2925082024,0.2777936093,2021-01-08 06:08:25.336946
A090000050,M;S01;9,A090000003,0.3414502627,0.568990463,2021-01-08 06:08:25.336946
A090000604,F;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
A090000570,F;S01;9,A090000003,-0.2204440425,0.3032882808,2021-01-08 06:08:25.336946
A090000648,F;S01;9,A090000003,-0.117781978,0.3439643259,2021-01-08 06:08:25.336946
A090000421,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
A090000280,F;S01;9,A090000003,0.4442667582,0.6137480615,2021-01-08 06:08:25.336946
A090000132,F;S01;9,A090000003,0.7474050517,0.715448105,2021-01-08 06:08:25.336946
A090000158,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
A090000675,M;S01;9,A090000003,-0.2758423349,0.2834628533,2021-01-08 06:08:25.336946
A090000678,M;S01;9,A090000003,-0.703610465,0.181794911,2021-01-08 06:08:25.336946
A090000059,M;S01;9,A090000003,0.0471398808,0.4198513071,2021-01-08 06:08:25.336946
A090000129,M;S01;9,A090000003,0.3414502627,0.568990463,2021-01-08 06:08:25.336946
A090000477,M;S01;9,A090000003,0.0890692084,0.440979917,2021-01-08 06:08:25.336946
A090000065,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000106,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000003,0.2947606743,0.546667948,2021-01-08 06:08:25.336946
A090000213,F;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
A090000534,M;S01;9,A090000003,0.2141584954,0.5059102176,2021-01-08 06:08:25.336946
A090000603,F;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
A090000031,M;S01;9,A090000003,0.8151084413,0.734101543,2021-01-08 06:08:25.336946
A090000688,F;S01;9,A090000003,0.0198858277,0.4064635347,2021-01-08 06:08:25.336946
A090000008,M;S01;9,A090000003,-0.321765085,0.268175412,2021-01-08 06:08:25.336946
A090000170,M;S01;9,A090000003,0.0076840828,0.4005697068,2021-01-08 06:08:25.336946
A090000243,M;S01;9,A090000003,-0.2391762816,0.2964168415,2021-01-08 06:08:25.336946
A090000333,F;S01;9,A090000003,-0.7245380409,0.1789711389,2021-01-08 06:08:25.336946
A090000118,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
A090000210,M;S01;9,A090000003,-0.789088851,0.1712392109,2021-01-08 06:08:25.336946
A090000286,F;S01;9,A090000003,-0.1612176275,0.3261325695,2021-01-08 06:08:25.336946
A090000190,F;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
A090000283,M;S01;9,A090000003,-0.703610465,0.181794911,2021-01-08 06:08:25.336946
A090000529,M;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
A090000597,F;S01;9,A090000003,0.3788256974,0.5859864317,2021-01-08 06:08:25.336946
A090000063,M;S01;9,A090000003,0.2051035673,0.5012159952,2021-01-08 06:08:25.336946
A090000113,M;S01;9,A090000003,0.5287268656,0.6459891946,2021-01-08 06:08:25.336946
A090000342,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
A090000321,F;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
A090000006,M;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
A090000550,F;S01;9,A090000003,0.2391788419,0.5187896647,2021-01-08 06:08:25.336946
A090000089,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000266,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000543,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000223,F;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
A090000472,M;S01;9,A090000003,0.7474050517,0.715448105,2021-01-08 06:08:25.336946
A090000157,F;S01;9,A090000003,0.0254528332,0.4091736244,2021-01-08 06:08:25.336946
A090000071,M;S01;9,A090000003,-0.1133952273,0.345816022,2021-01-08 06:08:25.336946
A090000285,F;S01;9,A090000003,-0.4060911361,0.2428739851,2021-01-08 06:08:25.336946
A090000492,F;S01;9,A090000003,0.6149422348,0.6753892052,2021-01-08 06:08:25.336946
A090000136,F;S01;9,A090000003,0.6111498302,0.6741590651,2021-01-08 06:08:25.336946
A090000245,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
A090000425,F;S01;9,A090000003,0.0937761482,0.4433859734,2021-01-08 06:08:25.336946
A090000475,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000408,M;S01;9,A090000003,-0.1213419149,0.3424684918,2021-01-08 06:08:25.336946
A090000663,F;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
A090000376,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000666,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
A090000046,F;S01;9,A090000003,0.8151084413,0.734101543,2021-01-08 06:08:25.336946
A090000311,M;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
A090000607,M;S01;9,A090000003,-0.0417698022,0.3773664281,2021-01-08 06:08:25.336946
A090000010,M;S01;9,A090000003,-0.1227208373,0.3418907385,2021-01-08 06:08:25.336946
A090000127,F;S01;9,A090000003,0.6111498302,0.6741590651,2021-01-08 06:08:25.336946
A090000668,M;S01;9,A090000003,0.2391788419,0.5187896647,2021-01-08 06:08:25.336946
A090000502,F;S01;9,A090000003,-0.050054074,0.3735910804,2021-01-08 06:08:25.336946
A090000145,M;S01;9,A090000003,0.2753271308,0.5370604387,2021-01-08 06:08:25.336946
A090000005,F;S01;9,A090000003,0.8262831507,0.7370788739,2021-01-08 06:08:25.336946
A090000293,M;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000436,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000610,M;S01;9,A090000003,-0.0758631935,0.3620398763,2021-01-08 06:08:25.336946
A090000047,M;S01;9,A090000003,-0.003829397,0.3950680421,2021-01-08 06:08:25.336946
A090000300,M;S01;9,A090000003,-0.2758423349,0.2834628533,2021-01-08 06:08:25.336946
A090000291,M;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000513,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
A090000411,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000442,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000510,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000138,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000482,M;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
A090000173,M;S01;9,A090000003,0.1347630167,0.4645502315,2021-01-08 06:08:25.336946
A090000235,M;S01;9,A090000003,-0.2925082024,0.2777936093,2021-01-08 06:08:25.336946
A090000551,M;S01;9,A090000003,-0.2743081634,0.283991635,2021-01-08 06:08:25.336946
A090000064,M;S01;9,A090000003,-0.177782316,0.3195725443,2021-01-08 06:08:25.336946
A090000468,F;S01;9,A090000003,-0.082625015,0.3590665968,2021-01-08 06:08:25.336946
A090000074,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000379,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000370,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000176,F;S01;9,A090000003,0.1622833906,0.4788957913,2021-01-08 06:08:25.336946
A090000516,M;S01;9,A090000003,0.5812811118,0.6642789492,2021-01-08 06:08:25.336946
A090000478,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000427,M;S01;9,A090000003,0.0471398808,0.4198513071,2021-01-08 06:08:25.336946
A090000446,F;S01;9,A090000003,-0.7273246465,0.1786073826,2021-01-08 06:08:25.336946
A090000562,F;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000189,F;S01;9,A090000003,0.8151084413,0.734101543,2021-01-08 06:08:25.336946
A090000386,F;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
A090000144,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000535,F;S01;9,A090000003,0.3827504451,0.5877234169,2021-01-08 06:08:25.336946
A090000147,M;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000188,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000664,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000100,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000161,F;S01;9,A090000003,-0.1213419149,0.3424684918,2021-01-08 06:08:25.336946
A090000459,M;S01;9,A090000003,0.0890692084,0.440979917,2021-01-08 06:08:25.336946
A090000122,M;S01;9,A090000003,0.2637212167,0.5312462778,2021-01-08 06:08:25.336946
A090000461,M;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
A090000025,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
A090000038,F;S01;9,A090000003,0.596574148,0.6693809759,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000003,-0.7970102031,0.1703851882,2021-01-08 06:08:25.336946
A090000162,M;S01;9,A090000003,0.2723938345,0.535596069,2021-01-08 06:08:25.336946
A090000174,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
A090000102,M;S01;9,A090000003,-0.003829397,0.3950680421,2021-01-08 06:08:25.336946
A090000512,F;S01;9,A090000003,0.4727767494,0.62506066,2021-01-08 06:08:25.336946
A090000661,F;S01;9,A090000003,0.5812811118,0.6642789492,2021-01-08 06:08:25.336946
A090000110,M;S01;9,A090000003,-0.3773517932,0.2510896126,2021-01-08 06:08:25.336946
A090000007,F;S01;9,A090000003,-0.3804603302,0.2501805684,2021-01-08 06:08:25.336946
A090000572,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000340,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000518,F;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000659,M;S01;9,A090000003,-0.703610465,0.181794911,2021-01-08 06:08:25.336946
A090000227,M;S01;9,A090000003,0.0070878394,0.4002833555,2021-01-08 06:08:25.336946
A090000466,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000002,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000164,F;S01;9,A090000003,-0.321765085,0.268175412,2021-01-08 06:08:25.336946
A090000215,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000257,M;S01;9,A090000003,0.7474050517,0.715448105,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000003,-0.2391762816,0.2964168415,2021-01-08 06:08:25.336946
A090000581,F;S01;9,A090000003,-0.0758631935,0.3620398763,2021-01-08 06:08:25.336946
A090000480,F;S01;9,A090000003,0.7474050517,0.715448105,2021-01-08 06:08:25.336946
A090000263,M;S01;9,A090000003,-0.703610465,0.181794911,2021-01-08 06:08:25.336946
A090000361,M;S01;9,A090000003,-0.0758631935,0.3620398763,2021-01-08 06:08:25.336946
A090000546,F;S01;9,A090000003,0.5287268656,0.6459891946,2021-01-08 06:08:25.336946
A090000391,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000330,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
A090000537,F;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000431,M;S01;9,A090000003,0.421330459,0.6043074642,2021-01-08 06:08:25.336946
A090000390,M;S01;9,A090000003,-0.8211390864,0.1679019252,2021-01-08 06:08:25.336946
A090000292,M;S01;9,A090000003,-0.3773517932,0.2510896126,2021-01-08 06:08:25.336946
A090000476,F;S01;9,A090000003,-0.2707918916,0.2852079627,2021-01-08 06:08:25.336946
A090000327,F;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
A090000620,M;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
A090000112,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000324,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000563,F;S01;9,A090000003,-0.050054074,0.3735910804,2021-01-08 06:08:25.336946
A090000184,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
A090000400,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000265,F;S01;9,A090000003,0.8448903542,0.7419756278,2021-01-08 06:08:25.336946
A090000062,M;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
A090000169,M;S01;9,A090000003,-0.7008058153,0.1821859032,2021-01-08 06:08:25.336946
A090000526,F;S01;9,A090000003,0.0744090751,0.4335269854,2021-01-08 06:08:25.336946
A090000011,F;S01;9,A090000003,-0.0175324878,0.3885978329,2021-01-08 06:08:25.336946
A090000115,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
A090000087,F;S01;9,A090000003,-0.7637529021,0.1741056258,2021-01-08 06:08:25.336946
A090000355,F;S01;9,A090000003,-0.321765085,0.268175412,2021-01-08 06:08:25.336946
A090000139,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
A090000081,F;S01;9,A090000003,0.5812811118,0.6642789492,2021-01-08 06:08:25.336946
A090000203,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000318,M;S01;9,A090000003,-0.1213419149,0.3424684918,2021-01-08 06:08:25.336946
A090000578,M;S01;9,A090000003,0.030125947,0.4114584954,2021-01-08 06:08:25.336946
A090000485,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
A090000034,F;S01;9,A090000003,0.5555936941,0.6554920618,2021-01-08 06:08:25.336946
A090000331,M;S01;9,A090000003,0.0471398808,0.4198513071,2021-01-08 06:08:25.336946
A090000591,F;S01;9,A090000003,0.4882385428,0.6310073558,2021-01-08 06:08:25.336946
A090000058,M;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
A090000018,M;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
A090000247,M;S01;9,A090000003,0.1098414973,0.451640519,2021-01-08 06:08:25.336946
A090000104,F;S01;9,A090000003,-0.7662869734,0.173809453,2021-01-08 06:08:25.336946
A090000255,M;S01;9,A090000003,-0.7662869734,0.173809453,2021-01-08 06:08:25.336946
A090000339,F;S01;9,A090000003,0.8448903542,0.7419756278,2021-01-08 06:08:25.336946
A090000225,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
A090000258,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000264,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
A090000443,F;S01;9,A090000003,0.6149422348,0.6753892052,2021-01-08 06:08:25.336946
A090000244,F;S01;9,A090000003,-0.7662869734,0.173809453,2021-01-08 06:08:25.336946
A090000250,F;S01;9,A090000003,0.0536263218,0.4230803446,2021-01-08 06:08:25.336946
A090000080,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
